locationID;placeType;ReviewID;absoluteUrl;text;publishedDate;rating
6412469;ATTRACTION;259646189;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r259646189-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2015-03-15;5
6412469;ATTRACTION;252094852;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r252094852-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2015-02-01;5
6412469;ATTRACTION;234126168;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r234126168-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-10-13;5
6412469;ATTRACTION;234025994;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r234025994-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-10-12;5
6412469;ATTRACTION;231223137;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r231223137-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-09-27;4
6412469;ATTRACTION;228615934;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r228615934-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-09-13;4
6412469;ATTRACTION;213793820;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r213793820-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-07-05;5
6412469;ATTRACTION;208638511;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r208638511-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-06-03;5
6412469;ATTRACTION;207674169;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r207674169-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-05-28;5
6412469;ATTRACTION;207651553;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r207651553-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-05-28;5
6412469;ATTRACTION;207312110;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r207312110-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-05-27;5
6412469;ATTRACTION;205168109;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r205168109-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-05-12;5
6412469;ATTRACTION;202727967;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r202727967-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-04-25;5
6412469;ATTRACTION;202431172;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r202431172-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-04-23;5
6412469;ATTRACTION;200181557;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r200181557-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-04-07;4
6412469;ATTRACTION;199037935;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r199037935-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-03-28;5
6412469;ATTRACTION;198162541;https://www.tripadvisor.com/ShowUserReviews-g187497-d6412469-r198162541-Edge_Brewing-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2014-03-21;5
8807615;ATTRACTION;689592970;https://www.tripadvisor.com/ShowUserReviews-g187497-d8807615-r689592970-Casa_Pich_i_Pon-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-07-14;3
8807615;ATTRACTION;676303631;https://www.tripadvisor.com/ShowUserReviews-g187497-d8807615-r676303631-Casa_Pich_i_Pon-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-05-25;4
3782382;ATTRACTION;745659783;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r745659783-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2020-02-17;5
3782382;ATTRACTION;735336811;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r735336811-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-12-29;3
3782382;ATTRACTION;727360764;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r727360764-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-11-18;4
3782382;ATTRACTION;725012117;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r725012117-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-11-08;4
3782382;ATTRACTION;722299746;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r722299746-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-10-29;5
3782382;ATTRACTION;722264973;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r722264973-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-10-29;5
3782382;ATTRACTION;721821204;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r721821204-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-10-27;3
3782382;ATTRACTION;707262558;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r707262558-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-09-06;4
3782382;ATTRACTION;694149831;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r694149831-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-07-30;5
3782382;ATTRACTION;690694254;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r690694254-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-07-18;3
3782382;ATTRACTION;690359840;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r690359840-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-07-17;4
3782382;ATTRACTION;688203653;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r688203653-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-07-09;4
3782382;ATTRACTION;686288230;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r686288230-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-07-02;4
3782382;ATTRACTION;684096886;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r684096886-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-06-24;5
3782382;ATTRACTION;676698754;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r676698754-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-05-26;5
3782382;ATTRACTION;675869056;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r675869056-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-05-23;5
3782382;ATTRACTION;673212151;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r673212151-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-05-11;3
3782382;ATTRACTION;672507895;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r672507895-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-05-08;5
3782382;ATTRACTION;650024862;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r650024862-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-02-03;5
3782382;ATTRACTION;642666601;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r642666601-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2018-12-31;4
3782382;ATTRACTION;544372097;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r544372097-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-12-01;4
3782382;ATTRACTION;541452426;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r541452426-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-11-16;4
3782382;ATTRACTION;539193252;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r539193252-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-11-07;4
3782382;ATTRACTION;539188916;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r539188916-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-11-07;5
3782382;ATTRACTION;532872319;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r532872319-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-10-14;5
3782382;ATTRACTION;529114933;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r529114933-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-10-02;4
3782382;ATTRACTION;527871912;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r527871912-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-09-27;3
3782382;ATTRACTION;520627947;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r520627947-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-09-02;5
3782382;ATTRACTION;517003525;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r517003525-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-08-24;3
3782382;ATTRACTION;506627379;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r506627379-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-07-28;3
3782382;ATTRACTION;506364127;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r506364127-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-07-27;5
3782382;ATTRACTION;502173532;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r502173532-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-07-15;4
3782382;ATTRACTION;498644667;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r498644667-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-07-04;4
3782382;ATTRACTION;494943917;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r494943917-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-06-21;5
3782382;ATTRACTION;492482136;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r492482136-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-06-12;3
3782382;ATTRACTION;492220433;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r492220433-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-06-11;4
3782382;ATTRACTION;492203957;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r492203957-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-06-11;3
3782382;ATTRACTION;485807739;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r485807739-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-05-19;5
3782382;ATTRACTION;483837494;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r483837494-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-05-13;5
3782382;ATTRACTION;483447188;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r483447188-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-05-11;3
3782382;ATTRACTION;483355620;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r483355620-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-05-11;4
3782382;ATTRACTION;482034211;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r482034211-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-05-06;4
3782382;ATTRACTION;480293964;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r480293964-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-04-30;5
3782382;ATTRACTION;480005360;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r480005360-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-04-29;4
3782382;ATTRACTION;474084591;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r474084591-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-04-10;4
3782382;ATTRACTION;473233524;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r473233524-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-04-06;4
3782382;ATTRACTION;472209276;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r472209276-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-04-02;2
3782382;ATTRACTION;470936675;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r470936675-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-03-28;3
3782382;ATTRACTION;470634099;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r470634099-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-03-27;4
3782382;ATTRACTION;469597444;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r469597444-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-03-23;4
3782382;ATTRACTION;467976404;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r467976404-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-03-16;4
3782382;ATTRACTION;463830934;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r463830934-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-03-01;5
3782382;ATTRACTION;461209935;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r461209935-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-02-19;4
3782382;ATTRACTION;460865962;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r460865962-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-02-18;3
3782382;ATTRACTION;460615396;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r460615396-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-02-17;4
3782382;ATTRACTION;459950888;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r459950888-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-02-15;4
3782382;ATTRACTION;459333146;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r459333146-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-02-13;3
3782382;ATTRACTION;454039057;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r454039057-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-01-22;5
3782382;ATTRACTION;453192334;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r453192334-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-01-18;4
3782382;ATTRACTION;452279354;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r452279354-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-01-15;4
3782382;ATTRACTION;451753323;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r451753323-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-01-13;3
3782382;ATTRACTION;447682055;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r447682055-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-12-29;4
3782382;ATTRACTION;440329508;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r440329508-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-11-27;3
3782382;ATTRACTION;439815397;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r439815397-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-11-24;4
3782382;ATTRACTION;439473795;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r439473795-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-11-23;4
3782382;ATTRACTION;436935890;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r436935890-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-11-13;4
3782382;ATTRACTION;436689665;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r436689665-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-11-12;5
3782382;ATTRACTION;436312397;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r436312397-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-11-11;4
3782382;ATTRACTION;435165573;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r435165573-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-11-06;3
3782382;ATTRACTION;429928147;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r429928147-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-10-20;4
3782382;ATTRACTION;429670080;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r429670080-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-10-19;2
3782382;ATTRACTION;429544813;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r429544813-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-10-18;5
3782382;ATTRACTION;429401346;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r429401346-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-10-18;2
3782382;ATTRACTION;427782452;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r427782452-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-10-13;4
3782382;ATTRACTION;425237577;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r425237577-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-10-05;4
3782382;ATTRACTION;423745405;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r423745405-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-09-30;4
3782382;ATTRACTION;421245587;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r421245587-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-09-22;3
3782382;ATTRACTION;419851459;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r419851459-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-09-18;5
3782382;ATTRACTION;419081149;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r419081149-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-09-16;3
3782382;ATTRACTION;416019837;https://www.tripadvisor.com/ShowUserReviews-g187497-d3782382-r416019837-Rambla_del_Mar-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-09-08;4
6857198;ATTRACTION;601376519;https://www.tripadvisor.com/ShowUserReviews-g187497-d6857198-r601376519-Enrique_Tomas-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2018-07-31;5
6857198;ATTRACTION;419736234;https://www.tripadvisor.com/ShowUserReviews-g187497-d6857198-r419736234-Enrique_Tomas-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-09-18;5
6857198;ATTRACTION;364768634;https://www.tripadvisor.com/ShowUserReviews-g187497-d6857198-r364768634-Enrique_Tomas-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-04-17;5
6857198;ATTRACTION;318902869;https://www.tripadvisor.com/ShowUserReviews-g187497-d6857198-r318902869-Enrique_Tomas-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2015-10-15;4
6857198;ATTRACTION;279984906;https://www.tripadvisor.com/ShowUserReviews-g187497-d6857198-r279984906-Enrique_Tomas-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2015-06-13;4
6857198;ATTRACTION;259391879;https://www.tripadvisor.com/ShowUserReviews-g187497-d6857198-r259391879-Enrique_Tomas-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2015-03-14;4
8598951;ATTRACTION;598592417;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r598592417-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2018-07-22;3
8598951;ATTRACTION;582548783;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r582548783-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2018-05-24;2
8598951;ATTRACTION;571696068;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r571696068-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2018-04-07;5
8598951;ATTRACTION;570954267;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r570954267-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2018-04-04;3
8598951;ATTRACTION;555755327;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r555755327-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2018-01-22;3
8598951;ATTRACTION;529053462;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r529053462-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-10-02;3
8598951;ATTRACTION;469398122;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r469398122-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-03-22;5
8598951;ATTRACTION;450508184;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r450508184-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2017-01-08;4
8598951;ATTRACTION;427897673;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r427897673-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2016-10-14;4
8598951;ATTRACTION;305672415;https://www.tripadvisor.com/ShowUserReviews-g187497-d8598951-r305672415-Mirador_del_Poble_Sec-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2015-09-01;5
3477513;ATTRACTION;614921736;https://www.tripadvisor.com/ShowUserReviews-g187497-d3477513-r614921736-CEM_Climbat_La_Foixarda-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2018-09-08;1
3477513;ATTRACTION;275948361;https://www.tripadvisor.com/ShowUserReviews-g187497-d3477513-r275948361-CEM_Climbat_La_Foixarda-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2015-05-31;4
7981033;ATTRACTION;752401570;https://www.tripadvisor.com/ShowUserReviews-g187497-d7981033-r752401570-Platja_de_la_Nova_Icaria-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2020-04-08;1
7981033;ATTRACTION;749670823;https://www.tripadvisor.com/ShowUserReviews-g187497-d7981033-r749670823-Platja_de_la_Nova_Icaria-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2020-03-07;5
7981033;ATTRACTION;719618945;https://www.tripadvisor.com/ShowUserReviews-g187497-d7981033-r719618945-Platja_de_la_Nova_Icaria-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-10-19;5
7981033;ATTRACTION;700834701;https://www.tripadvisor.com/ShowUserReviews-g187497-d7981033-r700834701-Platja_de_la_Nova_Icaria-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-08-19;3
7981033;ATTRACTION;696751001;https://www.tripadvisor.com/ShowUserReviews-g187497-d7981033-r696751001-Platja_de_la_Nova_Icaria-Barcelona_Catalonia.html;<pandas.core.strings.StringMethods object at 0x10c4ee090>;2019-08-07;3
